video_id,comment
LI5dOCJgjpQ,"Soup? We call it 'tsoem' and the nearest translation to english is curry, though its definitely a curry. However we eat it as a curry with rice and sometimes -for those on a diet- with roti. However we never have it as a soup."
LI5dOCJgjpQ,"Much love from Bhutan 🇧🇹❤️
Loved how you made our signature dish so beautifully 🥰"
LI5dOCJgjpQ,I made it but I could not eat it because of the spice level.
LI5dOCJgjpQ,Datshi is incomplete without Bhutanese red chilli And datshi the local cheese ( Churpi in Bhutanese language) but you make not bad...
LI5dOCJgjpQ,Thank you so much for preserving our north eastern culture and sharing it through these recipes. Saw this recipe and Tingmo for the first time and just loved it. I am surely going to try these recipes at home and make it a habit of eating them more often as well
gGmCPwauVBs,I am a fan of your recipes
gGmCPwauVBs,"I never knew this existed and I am a Bong.  Amazing mixture.  It is not as rich as Garam Masala, and just the right zest in the food. Eliminating cinnamon and cloves is important.  Bengali cuisine is all about restraint.  Thank you!"
gGmCPwauVBs,Please share the Kolkata bhelpuri laal chatni recipe
gGmCPwauVBs,Why not add 2 sukno lonka in the mix ?
gGmCPwauVBs,Hi - why do you call it Bhaja Masala? It’s called Bhaja Moshla in Bengali. It’s like calling Macher Jhol “Macchi Jhol” 😊
gGmCPwauVBs,I have used the Bhaja Moshla in several veggie preparation to the absolute delight of all those who consumed.
gGmCPwauVBs,"Music, presentation, recipe all are superb.I was in search of authentic Bengali cuisine chanel since many years. Now my search has completed."
gGmCPwauVBs,Generally used red chilly also
gGmCPwauVBs,Thanks for your detailed guidance
gGmCPwauVBs,Is there a blender you recommend?
gGmCPwauVBs,Bhaja masala is awesome thank you for giving this recipe
gGmCPwauVBs,Can i use this for non veg recipes!!!  Like mutton 🤔🤔🤔🤔
gGmCPwauVBs,What is the shelf life of this masala.....😊❤
gGmCPwauVBs,Presentation is really soo good...
SfaPcyQA5rc,Awesome ….except the song as Background Music…Brain feel’s discomfort while listening to unknown language lyrics sorry to say…. Your cooking style really motivates Thanks ❤
SfaPcyQA5rc,Ur recipes are always awesome but sorry to say Punjabi aaloo paratha aise nhi banta😂
SfaPcyQA5rc,your all recipe good and recipes all ditail per gram superb good
SfaPcyQA5rc,I am using this channel as therapy for many days❤❤
SfaPcyQA5rc,Excellent recipe but please don't use same songs repeatedly use different songs it will be suitable to ear.❤❤
SfaPcyQA5rc,Plz gram er jaigai chamuch bolen tahole bujhe shubidha hobe
SfaPcyQA5rc,This is the best food channel i have watched by far! Good job guys!
SfaPcyQA5rc,So good  I like  this recipe ❤.
SfaPcyQA5rc,Ki shundor phule uthche ❤️
SfaPcyQA5rc,God......its perfect
SfaPcyQA5rc,I need guidance on porota made with maida. I feel the water content would change but most recipes I look at don’t specify the amount of water. Any tips?
SfaPcyQA5rc,I tried this today! Turned out great :) ❤️
SfaPcyQA5rc,You guys are the most artful food channel on YouTube. Respect.
SfaPcyQA5rc,Jive jol eshe giyeche 🤤😋
SfaPcyQA5rc,Can i grate aalu to avoid making it paste like structure?
SfaPcyQA5rc,A rookie question but how do I measure 8gm oil I mean 8ml I can do that but gm how?
SfaPcyQA5rc,We use Moida instead of Atta in WestBengal❤️ lovely recipie ❤️
5A-wXBJh6iI,beautiful message!! and nice recipe too. some Version add a spoon of poppy seed paste too ( postobata) in the mixture. do give that a try :) kalkei banabo paaturi. yummy
5A-wXBJh6iI,This is best recipe for Paturi. I always use this recipe when I crave for Paturi ❤
5A-wXBJh6iI,Bong eats is the Sabyasachi of food vlogs!
5A-wXBJh6iI,Watching your channel videos the way you are making the food gives an inner peace and brings peace of mind and happiness 😊
5A-wXBJh6iI,"I used to follow your recipes from lockdown times, each time it turned amazing. But this time I thought of following you measurements using scale, but very sorry to say that the measurement of water and salt was not correct. The paste became more salty and watery. This was the 1st time I exactly followed every measurements and got disappointed. But I must say for other days when I took only the ingredients for this same recipe with my measurements it was really good."
5A-wXBJh6iI,Is this sour yogurt or the sweet one?
5A-wXBJh6iI,I liked the awareness msg at starting point. Kudos
5A-wXBJh6iI,"Ones rokom maach pure duniya te khechi, kintu Ilish se kono jod neyi ❤… Ilish bachaon please 🙏🏼"
5A-wXBJh6iI,"Thank you soo much for informing
Breading season ❤💙👍"
5A-wXBJh6iI,My mother is allergic to coconut. Can you suggest an alternative to that?
5A-wXBJh6iI,"11 th May is my birthday, on that i tried this recipe but a little change place of Ilish i took Rui fish😊 Every one like it soo much."
5A-wXBJh6iI,"HI, I am very interested by this recipe and would like to know whether I can cook it in the oven ? How long do you think it will take ?"
5A-wXBJh6iI,In all your videos you say that we should not buy Hilsa below 500 GMs because they are becoming extinct. but don’t you think you should follow the advice? It is more to impress. I loved your videos  until now. But i am disappointed that you do not practice what you preach.
5A-wXBJh6iI,I'm a half bengali and just loved eating this....but i ate the same food an many fish recipes in a trip to srilanka....a lot of tamil ppl in the eastern srilaka cooked fish similar to our way....and there were so many connections ( there were lots of kali maa mandhirs) there and many more....i just felt like being in kolatha  but only difference is those ppl spoke tamil...could anyone tell me if the tamils in srilanka has connections with our bengali ppl???....however i only felt it in eastern part in lanka....north was more like southindia and rest was sinhal food...which was very much different😊.....anyone who knows just lemme know
h5EloI7HDZc,bhog er khichuri hurls me down a lane laced with memories. the khichuri labra chutney and payesh would be in the same plate huddled in the warmth and love for each other and resulting in a unique  satisfying taste. that came alive with this and thank you so much for all that you create.
h5EloI7HDZc,I couldn't make the consistency in this way
h5EloI7HDZc,"Dearest Insiya and Saptarishi, can't thank you for this recipe. I followed the steps to the T and  the khichudinhas come out awesome. Don't have words to describe my happiness and content while cooking.


I'm a big fan of your channel and a few recipes I have tried are narkol bora, mach paturi, koraishutir kochudi  chitol maach er Muitha etc.

You guys rock. Whenever you're in Delhi NCR, kindly ping me. I'd live to host you two."
h5EloI7HDZc,Can u help with the measurement of water? Double the portion of rice and dal?
h5EloI7HDZc,I tried making khichuri by  watching this video... Everything is alright but the daal is not boiled properly... Can you suggest me that why this happened and what can i do for it
h5EloI7HDZc,Na mame bhog er khichuri r songe omlet..... mathai byamo ache naki tomader...oi byamo tuku chara  recipe gulo besh bhaloi
h5EloI7HDZc,I will cook today and share my experiences
h5EloI7HDZc,So yummy!! Nice video👍👌
h5EloI7HDZc,The Video and ASMR and the recipie are all awesome
h5EloI7HDZc,Aaloo chop recipe please
h5EloI7HDZc,It turned out......😅 awesome 👍
h5EloI7HDZc,"I am in love with your channel, I stay away from home and your channel is the saviour whenever I crave for some home cooked bengali food, surprisingly more than calling my Mom. :D I am absolutely a die hard fan of Rannaghore K, hence an earnest request from a fan girl, if you guys can please collaborate with Ranveer Brar? It would be a treat watching that epic episode."
h5EloI7HDZc,How do you keep your utensils so clean? What’s the secret😂
h5EloI7HDZc,"Hi Saptarshi and Insiya🙂. I have been watching your videos for quite some time and take many crucial tips while making Bengali food. 

Recently I made Bhoger Labra by following your lead and it turned out to be very delicious👌. Thank you 😊.
I have a small question. Can we make this Khichuri in a pressure cooker. Whenever I try to make Khichuri in a pressure cooker, it dries up. If I put more water, then during the whistles, water flows out. Can you suggest something....
Thank you again for your videos 🙏💜"
MCBQ6UFUrP0,"I made this version of shukto, today morning and I have to say it was mighty impressive.  Loved the recipe.  I kinda oversalted the ""Lau"", whilst steaming, the only bummer here 😣 but the recipe is ""Oshadhoron"", rather ""Awe""-shadhoron""."
MCBQ6UFUrP0,Uchhe r mustard paste must in shukto
MCBQ6UFUrP0,Make a video on how to make dal'er bodi... ❤ ...love from Andaman
MCBQ6UFUrP0,This is not shukto. Without light  bitter taste sukto. My Maa prepare the same by adding nim pata.
MCBQ6UFUrP0,Uff how yummy and thanks for helping me become a better cook. While I have almost similar learning’s from my grandmother as she was from Chanpur and Faridpur  but as you know time takes away those learning . So grateful for helping me remember all those wonderful recipes. I did a little twist here. Followed all your process just added chalkumra too. It tasted just amazing
MCBQ6UFUrP0,"Warning: this recipe has wayyyyy too much salt! Bong Eats pinned another comment explaining why they suggest so much salt, semi-admitting that it’s too much and suggesting that we be conservative on the 10g salt for steaming. Anyway, I hadn’t read it before cooking so now I have alarmingly salty shukto. I’m really kicking myself for trusting the video more than my own judgment. Now I understand why this recipe can’t be found on their website either. 
In response to their rationale of “under salted gravy”, I disagree because the steaming juices carry plenty of salt into the jhol. Also, with only 25g milk, there’s really not that much jhol to justify 12g salt there either. So while in general I love Bong Eats recipes and recommend them to everyone, I wouldn’t make this one as written."
MCBQ6UFUrP0,What is the meaning of poppy paste m
MCBQ6UFUrP0,Thank you.❤
MCBQ6UFUrP0,❤❤ AAP BARI KAHA SE LETHE HO MERI BARI KARI RAH JAATI HAI HO SAKE TO ADDRESS DENA❤❤BAHUT SUNDAR LAU SHUKTO JITE RAHO BABU AAP TO AADHABHUT HO🙏🙏❤❤
MCBQ6UFUrP0,I don’t add maida I also use roasted fenugreek powder at the end when I garnish
MCBQ6UFUrP0,Can i steam the lau without adding salt?
MCBQ6UFUrP0,can we use mustard oil for frying and cooking this recipe?
MCBQ6UFUrP0,If u are trying sukto atleast have musterd seed and radhuni it's key ingredients
1UpCYhstIzo,Which flour you used?corn flour or maida?
1UpCYhstIzo,"I have made almost all the dishes presented by you guys. And each one of them has come out to be successful. Strange but even without spices,food can be tasty too. Keep growing bong eats. I really appreciate the efforts you guys put for all the recipies to be authentic."
1UpCYhstIzo,Just made this ... Omg so simple but delectable... Comfort food
1UpCYhstIzo,Place Change the music sometimes.
1UpCYhstIzo,"Which flour did.  U added at last....
Wheat flour or something else"
1UpCYhstIzo,"I love the recipes and demos on your channel and recommend it to relatives and friends who want to make Bengali dishes. But there's one thing that's very frustrating. Why do you give liquid measures in grams and not milliliters? And spice measures in grams rather than teaspoon and tablespoon? I know you have stated your reasons for this in a video, but really how many people weigh salt and turmeric and coriander powder or oil and water when cooking at home? 99% of us are going to ballpark the amounts unless they're given in a way that's easy to follow. Perhaps your list of ingredients could give measures in litres and tsp/tbsp for relevant items along with grams."
1UpCYhstIzo,Which flour it is?? Aatta Or Maida??
1UpCYhstIzo,Such an easy and quick dish
1UpCYhstIzo,Just tried this recipe moments ago and had two full plates of rice with it.. It was absolutely delicious. Bongs eats never fails me and Bengali food is my all time love... thank you so much for this recipe 🤗🤗🤗🤗❤️❤️❤️❤️
1UpCYhstIzo,"Few ingredients,simple  delicious recipes"
1UpCYhstIzo,A simple yet a great recipe
1UpCYhstIzo,"I tried it....And i love it!
It's easy peasy tasty man."
1UpCYhstIzo,The best thing about your channel is the absence of incessant chatter which is so soothing.And you make the entire process of cooking look so effortless.very neatly presented.I love your recipes. 👌👍🙏
1UpCYhstIzo,Background music is👌👌💃💃
kfjfXc3HhfY,Not perfect... You should learn first how to make this
